state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,dem_dropoff,rep_dropoff
NY,2024,Schenectady County,0606 SD-06,325,234,0,559,310,200,2912,,
NY,2024,Schenectady County,0607 SD-07,202,185,0,387,200,155,1995,,
NY,2024,Schenectady County,0608 SD-08,318,214,0,532,346,166,2936,,
NY,2024,Schenectady County,0609 SD-09,621,277,0,898,612,252,4958,,
NY,2024,Schenectady County,0610 SD-10,367,304,0,671,384,245,3568,,
NY,2024,Schenectady County,0611 SD-11,391,336,0,727,405,294,3952,,
NY,2024,Schenectady County,0612 SD-12,361,223,0,584,354,194,3135,,
NY,2024,Schenectady County,0613 SD-13,317,111,0,428,314,102,2412,,
NY,2024,Schenectady County,0614 SD-14,377,323,0,700,378,290,3792,,
NY,2024,Schenectady County,0615 SD-15,467,204,0,671,472,170,3639,,
NY,2024,Schenectady County,0616 SD-16,477,153,0,630,468,139,3566,,
NY,2024,Schenectady County,0617 SD-17,514,221,0,735,524,197,4168,,
NY,2024,Schenectady County,0618 SD-18,505,258,0,763,514,237,4367,,
NY,2024,Schenectady County,0619 SD-19,532,218,0,750,538,193,4184,,
NY,2024,Schenectady County,0620 SD-20,366,220,0,586,372,180,3120,,
NY,2024,Schenectady County,0621 SD-21,186,171,0,357,190,154,1924,,
NY,2024,Schenectady County,0622 SD-22,243,111,0,354,233,93,1909,,
NY,2024,Schenectady County,0623 SD-23,369,186,0,555,362,147,2886,,
NY,2024,Schenectady County,0624 SD-24,296,166,0,462,287,133,2349,,
NY,2024,Schenectady County,0625 SD-25,322,203,0,525,325,159,2772,,
NY,2024,Schenectady County,0626 SD-26,147,65,0,212,142,46,1070,,
NY,2024,Schenectady County,0627 SD-27,323,143,0,466,315,126,2551,,
NY,2024,Schenectady County,0628 SD-28,186,72,0,258,178,56,1336,,
NY,2024,Schenectady County,0629 SD-29,534,241,0,775,529,208,4131,,
NY,2024,Schenectady County,0630 SD-30,323,137,0,460,303,108,2338,,
NY,2024,Schenectady County,0631 SD-31,257,96,0,353,228,87,1817,,
NY,2024,Schenectady County,0632 SD-32,224,107,0,331,205,85,1689,,
NY,2024,Schenectady County,0633 SD-33,286,152,0,438,286,109,2305,,
NY,2024,Schenectady County,0634 SD-34,333,317,0,650,354,272,3527,,
NY,2024,Schenectady County,0635 SD-35,208,162,0,370,218,125,1926,,
NY,2024,Schoharie County,Town of Blenheim 1 LD 1,77,132,1,210,90,115,0,,
NY,2024,Schoharie County,Town of Broome 1 LD 1,146,365,3,514,161,332,2,,
NY,2024,Schoharie County,Town of Carlisle 1 LD 1,283,687,11,981,315,647,2,,
NY,2024,Schoharie County,Town of Cobleskill 1 LD 1,380,634,8,1022,407,586,5,,
NY,2024,Schoharie County,Town of Cobleskill 2 LD 1,784,830,23,1637,806,772,11,,
NY,2024,Schoharie County,Town of Conesville 1 LD 1,133,312,2,447,164,270,3,,
NY,2024,Schoharie County,Town of Esperance 1 LD 1,242,548,9,799,261,517,5,,
NY,2024,Schoharie County,Town of Esperance 2 LD 1,78,119,0,197,84,106,1,,
NY,2024,Schoharie County,Town of Fulton 1 LD 1,225,450,10,685,249,412,8,,
NY,2024,Schoharie County,Town of Gilboa 1 LD 1,233,435,5,673,264,392,2,,
NY,2024,Schoharie County,Town of Jefferson 1 LD 1,270,523,2,795,290,484,3,,
NY,2024,Schoharie County,Town of Middleburgh 1 LD 1,296,781,14,1091,344,704,14,,
NY,2024,Schoharie County,Town of Middleburgh 2 LD 1,272,462,10,744,305,421,7,,
NY,2024,Schoharie County,Town of Richmondville 1 LD 1,269,586,7,862,322,518,1,,
NY,2024,Schoharie County,Town of Richmondville 2 LD 1,138,236,3,377,155,212,2,,
NY,2024,Schoharie County,Town of Schoharie 1 LD 1,382,798,10,1190,415,735,5,,
NY,2024,Schoharie County,Town of Schoharie 2 LD 1,208,289,6,503,228,263,1,,
NY,2024,Schoharie County,Town of Seward 1 LD 1,306,616,2,924,352,547,6,,
NY,2024,Schoharie County,Town of Sharon 1 LD 1,188,478,5,671,227,421,2,,
NY,2024,Schoharie County,Town of Sharon 2 LD 1,107,117,0,224,114,106,0,,
NY,2024,Schoharie County,Town of Summit 1 LD 1,193,471,5,669,216,442,5,,
NY,2024,Schoharie County,Town of Wright 1 LD 1,337,554,6,897,387,493,3,,
NY,2024,Seneca County,Town of Covert 1,417,301,9,727,415,302,2,,
NY,2024,Seneca County,Town of Covert 2,333,239,7,579,340,229,5,,
NY,2024,Seneca County,Town of Fayette 1,226,273,6,505,230,255,2,,
NY,2024,Seneca County,Town of Fayette 2,279,363,4,646,277,341,2,,
NY,2024,Seneca County,Town of Fayette 3,256,432,8,696,275,396,5,,
NY,2024,Seneca County,Town of Junius 1,161,386,1,548,171,360,3,,
NY,2024,Seneca County,Town of Lodi 1,340,462,6,808,364,422,1,,
NY,2024,Seneca County,Town of Ovid 1,213,282,6,501,221,267,2,,
NY,2024,Seneca County,Town of Ovid 2,206,302,5,513,209,292,2,,
NY,2024,Seneca County,Town of Romulus 1,106,166,0,272,112,154,0,,
NY,2024,Seneca County,Town of Romulus 2,193,183,3,379,193,171,1,,
NY,2024,Seneca County,Town of Romulus 3,122,146,5,273,127,140,0,,
NY,2024,Seneca County,Town of Seneca Falls 1,284,224,5,513,278,214,2,,
NY,2024,Seneca County,Town of Seneca Falls 2,310,284,2,596,310,270,2,,
NY,2024,Seneca County,Town of Seneca Falls 3,194,162,2,358,199,145,1,,
NY,2024,Seneca County,Town of Seneca Falls 4,294,349,2,645,297,320,5,,
NY,2024,Seneca County,Town of Seneca Falls 5,213,280,4,497,225,240,2,,
NY,2024,Seneca County,Town of Seneca Falls 6,242,252,5,499,255,229,0,,
NY,2024,Seneca County,Town of Seneca Falls 7,188,122,3,313,183,123,1,,
NY,2024,Seneca County,Town of Seneca Falls 8,313,405,7,725,319,386,2,,
NY,2024,Seneca County,Town of Tyre 1,135,288,0,423,140,260,2,,
NY,2024,Seneca County,Town of Varick 1,293,430,5,728,301,406,2,,
NY,2024,Seneca County,Town of Waterloo 1,316,417,2,735,335,363,6,,
NY,2024,Seneca County,Town of Waterloo 2,260,385,7,652,278,353,2,,
NY,2024,Seneca County,Town of Waterloo 3,215,305,5,525,217,277,2,,
NY,2024,Seneca County,Town of Waterloo 4,309,634,4,947,326,577,2,,
NY,2024,Seneca County,Town of Waterloo 5,192,307,3,502,206,277,2,,
NY,2024,St. Lawrence County,Brasher 1,132,316,1,449,162,268,1,,
NY,2024,St. Lawrence County,Brasher 2,229,369,3,601,250,316,2,,
NY,2024,St. Lawrence County,Canton 1,516,140,7,663,517,128,5,,
NY,2024,St. Lawrence County,Canton 2,466,473,2,941,475,423,4,,
NY,2024,St. Lawrence County,Canton 3,378,133,7,518,377,124,1,,
NY,2024,St. Lawrence County,Canton 4,53,68,0,121,62,50,1,,
NY,2024,St. Lawrence County,Canton 5,58,78,2,138,63,74,0,,
NY,2024,St. Lawrence County,Canton 6,360,211,5,576,357,196,2,,
NY,2024,St. Lawrence County,Canton 7,117,169,3,289,115,156,2,,
NY,2024,St. Lawrence County,Canton 8,300,369,5,674,335,306,2,,
NY,2024,St. Lawrence County,Clare 1,11,44,0,55,11,40,0,,
NY,2024,St. Lawrence County,Clifton 1,52,102,0,154,56,85,3,,
NY,2024,St. Lawrence County,Clifton 2,65,82,0,147,70,71,0,,
NY,2024,St. Lawrence County,Colton 1,380,509,4,893,407,458,4,,
NY,2024,St. Lawrence County,DeKalb 1,301,627,1,929,340,547,6,,
NY,2024,St. Lawrence County,DePeyster 1,67,208,2,277,78,182,0,,
NY,2024,St. Lawrence County,Edwards 1,162,309,2,473,189,265,3,,
NY,2024,St. Lawrence County,Fine 1,261,361,0,622,252,319,1,,
NY,2024,St. Lawrence County,Fowler 1,283,790,4,1077,307,697,4,,
NY,2024,St. Lawrence County,Gouverneur 1,424,698,10,1132,459,606,8,,
NY,2024,St. Lawrence County,Gouverneur 2,239,606,8,853,253,547,4,,
NY,2024,St. Lawrence County,Hammond 1,230,438,2,670,253,380,2,,
NY,2024,St. Lawrence County,Hermon 1,157,371,2,530,175,317,2,,
NY,2024,St. Lawrence County,Hopkinton 1,167,362,1,530,194,305,1,,
NY,2024,St. Lawrence County,Lawrence 1,203,471,5,679,236,408,3,,
NY,2024,St. Lawrence County,Lisbon 1,279,632,9,920,323,549,3,,
NY,2024,St. Lawrence County,Lisbon 2,285,676,7,968,338,589,2,,
NY,2024,St. Lawrence County,Louisville 1,557,853,5,1415,614,741,7,,
NY,2024,St. Lawrence County,Louisville 2,138,136,2,276,157,109,1,,
NY,2024,St. Lawrence County,Macomb 1,125,307,4,436,140,273,4,,
NY,2024,St. Lawrence County,Madrid 1,332,458,5,795,359,409,3,,
NY,2024,St. Lawrence County,Massena 1,430,402,4,836,460,355,0,,
NY,2024,St. Lawrence County,Massena 2,284,375,2,661,300,326,1,,
NY,2024,St. Lawrence County,Massena 3,348,375,5,728,364,328,8,,
NY,2024,St. Lawrence County,Massena 4,91,135,0,226,102,114,2,,
NY,2024,St. Lawrence County,Massena 5,283,379,1,663,296,335,2,,
NY,2024,St. Lawrence County,Massena 6,303,326,2,631,334,278,2,,
NY,2024,St. Lawrence County,Massena 7,444,554,5,1003,455,495,5,,
NY,2024,St. Lawrence County,Morristown 1,310,654,3,967,345,579,3,,
NY,2024,St. Lawrence County,Norfolk 1,233,362,5,600,248,333,1,,
NY,2024,St. Lawrence County,Norfolk 2,243,452,0,695,266,393,2,,
NY,2024,St. Lawrence County,Norfolk 3,237,383,0,620,263,330,1,,
NY,2024,St. Lawrence County,Ogdensburg 1,198,333,2,533,217,275,3,,
NY,2024,St. Lawrence County,Ogdensburg 2,179,383,4,566,198,331,1,,
NY,2024,St. Lawrence County,Ogdensburg 3,277,366,5,648,285,326,2,,
NY,2024,St. Lawrence County,Ogdensburg 4,340,501,2,843,389,408,3,,
NY,2024,St. Lawrence County,Ogdensburg 5,106,211,1,318,128,169,0,,
NY,2024,St. Lawrence County,Ogdensburg 6,255,366,3,624,284,307,2,,
NY,2024,St. Lawrence County,Oswegatchie 1,229,630,3,862,261,550,2,,
NY,2024,St. Lawrence County,Oswegatchie 2,234,473,2,709,266,423,0,,
NY,2024,St. Lawrence County,Oswegatchie 3,130,205,1,336,150,175,0,,
NY,2024,St. Lawrence County,Parishville 1,343,726,11,1080,360,662,3,,
NY,2024,St. Lawrence County,Piercefield 1,71,77,1,149,77,68,1,,
NY,2024,St. Lawrence County,Pierrepont 1,315,479,1,795,331,412,3,,
NY,2024,St. Lawrence County,Pierrepont 2,334,273,3,610,349,246,1,,
NY,2024,St. Lawrence County,Pitcairn 1,91,290,0,381,109,242,1,,
NY,2024,St. Lawrence County,Potsdam 1,243,270,3,516,246,253,3,,
NY,2024,St. Lawrence County,Potsdam 2,267,344,2,613,282,308,3,,
NY,2024,St. Lawrence County,Potsdam 3,209,294,3,506,221,265,0,,
NY,2024,St. Lawrence County,Potsdam 4,522,434,10,966,537,398,5,,
NY,2024,St. Lawrence County,Potsdam 5,485,177,9,671,485,157,9,,
NY,2024,St. Lawrence County,Potsdam 6,357,171,5,533,358,157,4,,
NY,2024,St. Lawrence County,Potsdam 7,433,110,10,553,424,114,2,,
NY,2024,St. Lawrence County,Potsdam 8,363,349,4,716,371,318,4,,
NY,2024,St. Lawrence County,Rossie 1,123,209,1,333,132,184,1,,
NY,2024,St. Lawrence County,Russell 1,233,650,0,883,276,533,3,,
NY,2024,St. Lawrence County,Stockholm 1,290,480,4,774,313,419,2,,
NY,2024,St. Lawrence County,Stockholm 2,303,609,9,921,319,562,4,,
NY,2024,St. Lawrence County,Waddington 1,289,308,2,599,312,273,0,,
NY,2024,St. Lawrence County,Waddington 2,258,438,3,699,285,388,0,,
NY,2024,Sullivan County,Town of Bethel 1,258,378,638,1274,282,342,626,,
NY,2024,Sullivan County,Town of Bethel 2,64,142,208,414,71,124,197,,
NY,2024,Sullivan County,Town of Bethel 3,225,268,493,986,247,223,470,,
NY,2024,Sullivan County,Town of Bethel 4,398,439,839,1676,417,373,794,,
NY,2024,Sullivan County,Town of Bethel 5,40,74,116,230,45,64,109,,
NY,2024,Sullivan County,Town of Callicoon 1,287,333,634,1254,309,302,617,,
NY,2024,Sullivan County,Town of Callicoon 2,257,244,507,1008,282,207,489,,
NY,2024,Sullivan County,Town of Callicoon 3,113,182,297,592,128,159,287,,
NY,2024,Sullivan County,Town of Callicoon 4,62,97,163,322,67,90,159,,
NY,2024,Sullivan County,Town of Callicoon 5,66,69,137,272,63,69,132,,
NY,2024,Sullivan County,Town of Cochecton 1,361,512,877,1750,388,449,843,,
NY,2024,Sullivan County,Town of Delaware 1,430,334,770,1534,438,303,751,,
NY,2024,Sullivan County,Town of Delaware 2,190,327,519,1036,208,295,507,,
NY,2024,Sullivan County,Town of Fallsburg 1,101,344,447,892,108,268,382,,
NY,2024,Sullivan County,Town of Fallsburg 10,0,2,2,4,1,1,2,,
NY,2024,Sullivan County,Town of Fallsburg 11,0,6,6,12,0,6,6,,
NY,2024,Sullivan County,Town of Fallsburg 12,1,1,2,4,1,1,2,,
NY,2024,Sullivan County,Town of Fallsburg 2,148,437,591,1176,178,338,526,,
NY,2024,Sullivan County,Town of Fallsburg 3,255,492,755,1502,276,421,709,,
NY,2024,Sullivan County,Town of Fallsburg 4,164,120,290,574,170,108,288,,
NY,2024,Sullivan County,Town of Fallsburg 5,176,313,493,982,207,246,463,,
NY,2024,Sullivan County,Town of Fallsburg 6,219,292,517,1028,242,218,464,,
NY,2024,Sullivan County,Town of Fallsburg 7,159,374,535,1068,182,247,437,,
NY,2024,Sullivan County,Town of Fallsburg 8,146,311,457,914,166,265,433,,
NY,2024,Sullivan County,Town of Fallsburg 9,215,539,756,1510,242,376,628,,
NY,2024,Sullivan County,Town of Forestburgh 1,241,254,499,994,262,217,481,,
NY,2024,Sullivan County,Town of Fremont 1,211,336,557,1104,230,304,536,,
NY,2024,Sullivan County,Town of Fremont 2,61,109,174,344,68,102,172,,
NY,2024,Sullivan County,Town of Highland 1,273,284,559,1116,283,249,536,,
NY,2024,Sullivan County,Town of Highland 2,320,411,739,1470,339,360,701,,
NY,2024,Sullivan County,Town of Liberty 1,41,56,99,196,46,47,97,,
NY,2024,Sullivan County,Town of Liberty 10,183,258,447,888,201,230,435,,
NY,2024,Sullivan County,Town of Liberty 2,69,139,208,416,76,126,204,,
NY,2024,Sullivan County,Town of Liberty 3,151,219,372,742,159,187,358,,
NY,2024,Sullivan County,Town of Liberty 4,92,156,248,496,102,131,233,,
NY,2024,Sullivan County,Town of Liberty 5,283,292,581,1156,303,252,561,,
NY,2024,Sullivan County,Town of Liberty 6,467,381,850,1698,491,313,824,,
NY,2024,Sullivan County,Town of Liberty 7,128,400,530,1058,145,238,385,,
NY,2024,Sullivan County,Town of Liberty 8,45,224,269,538,64,134,198,,
NY,2024,Sullivan County,Town of Liberty 9,54,127,181,362,65,82,147,,
NY,2024,Sullivan County,Town of Lumberland 1,213,348,567,1128,228,306,542,,
NY,2024,Sullivan County,Town of Lumberland 2,294,348,652,1294,298,321,631,,
NY,2024,Sullivan County,Town of Mamakating 1,190,271,467,928,204,251,457,,
NY,2024,Sullivan County,Town of Mamakating 10,127,182,313,622,136,162,302,,
NY,2024,Sullivan County,Town of Mamakating 11,9,244,253,506,174,57,233,,
NY,2024,Sullivan County,Town of Mamakating 12,211,351,566,1128,231,304,545,,
NY,2024,Sullivan County,Town of Mamakating 14,115,161,278,554,131,128,261,,
NY,2024,Sullivan County,Town of Mamakating 15,44,93,137,274,50,81,133,,
NY,2024,Sullivan County,Town of Mamakating 16,15,47,62,124,19,40,61,,
NY,2024,Sullivan County,Town of Mamakating 17,12,20,36,68,14,18,32,,
NY,2024,Sullivan County,Town of Mamakating 18,2,0,2,4,2,0,2,,
NY,2024,Sullivan County,Town of Mamakating 2,151,278,435,864,167,255,426,,
NY,2024,Sullivan County,Town of Mamakating 21,25,52,79,156,30,43,73,,
NY,2024,Sullivan County,Town of Mamakating 23,58,74,136,268,62,72,136,,
NY,2024,Sullivan County,Town of Mamakating 24,13,35,48,96,18,30,48,,
NY,2024,Sullivan County,Town of Mamakating 26,0,1,1,2,0,1,1,,
NY,2024,Sullivan County,Town of Mamakating 27,9,25,34,68,14,14,28,,
NY,2024,Sullivan County,Town of Mamakating 28,3,16,19,38,6,12,18,,
NY,2024,Sullivan County,Town of Mamakating 29,12,11,23,46,14,7,21,,
NY,2024,Sullivan County,Town of Mamakating 3,215,362,583,1160,227,333,566,,
NY,2024,Sullivan County,Town of Mamakating 4,164,285,451,900,171,261,436,,
NY,2024,Sullivan County,Town of Mamakating 5,64,79,145,288,62,75,145,,
NY,2024,Sullivan County,Town of Mamakating 6,185,261,448,894,190,240,436,,
NY,2024,Sullivan County,Town of Mamakating 7,144,207,351,702,148,191,345,,
NY,2024,Sullivan County,Town of Mamakating 8,173,241,418,832,180,228,408,,
NY,2024,Sullivan County,Town of Mamakating 9,267,320,589,1176,286,282,574,,
NY,2024,Sullivan County,Town of Neversink 1,243,483,728,1454,278,426,712,,
NY,2024,Sullivan County,Town of Neversink 2,68,194,262,524,75,181,256,,
NY,2024,Sullivan County,Town of Neversink 3,56,73,129,258,61,62,125,,
NY,2024,Sullivan County,Town of Neversink 4,279,492,777,1548,307,448,763,,
NY,2024,Sullivan County,Town of Rockland 1,136,168,306,610,144,154,300,,
NY,2024,Sullivan County,Town of Rockland 2,237,265,506,1008,249,235,494,,
NY,2024,Sullivan County,Town of Rockland 3,53,88,141,282,63,75,142,,
NY,2024,Sullivan County,Town of Rockland 4,185,219,404,808,206,193,399,,
NY,2024,Sullivan County,Town of Rockland 5,145,175,320,640,153,161,314,,
NY,2024,Sullivan County,Town of Rockland 6,58,34,92,184,59,34,95,,
NY,2024,Sullivan County,Town of Thompson 1,512,634,1158,2304,562,535,1109,,
NY,2024,Sullivan County,Town of Thompson 10,233,152,385,770,241,119,362,,
NY,2024,Sullivan County,Town of Thompson 11,85,88,173,346,98,72,170,,
NY,2024,Sullivan County,Town of Thompson 12,346,344,690,1380,366,306,676,,
NY,2024,Sullivan County,Town of Thompson 2,378,548,934,1860,402,479,887,,
NY,2024,Sullivan County,Town of Thompson 3,245,431,678,1354,264,277,547,,
NY,2024,Sullivan County,Town of Thompson 4,120,192,314,626,134,148,286,,
NY,2024,Sullivan County,Town of Thompson 5,148,227,379,754,154,207,363,,
NY,2024,Sullivan County,Town of Thompson 6,181,102,283,566,178,85,265,,
NY,2024,Sullivan County,Town of Thompson 7,179,253,436,868,192,180,376,,
NY,2024,Sullivan County,Town of Thompson 8,119,91,210,420,115,81,198,,
NY,2024,Sullivan County,Town of Thompson 9,374,172,548,1094,338,155,499,,
NY,2024,Sullivan County,Town of Tusten 1,500,372,880,1752,502,330,842,,
NY,2024,Tioga County,Barton - 1,254,380,1,635,262,345,2,,
NY,2024,Tioga County,Barton - 2,344,528,2,874,358,480,4,,
NY,2024,Tioga County,Barton - 3,193,315,1,509,197,284,3,,
NY,2024,Tioga County,Barton - 4,108,366,1,475,124,321,1,,
NY,2024,Tioga County,Barton - 5,119,383,1,503,133,352,1,,
NY,2024,Tioga County,Barton - 7,153,360,2,515,179,323,1,,
NY,2024,Tioga County,Berkshire - 1,215,552,1,768,229,483,2,,
NY,2024,Tioga County,Candor - 1,421,641,4,1066,440,588,7,,
NY,2024,Tioga County,Candor - 2,115,265,0,380,116,248,3,,
NY,2024,Tioga County,Candor - 3,364,720,6,1090,380,677,2,,
NY,2024,Tioga County,Newark Valley - 1,377,751,1,1129,401,698,4,,
NY,2024,Tioga County,Newark Valley - 2,283,519,1,803,286,492,3,,
NY,2024,Tioga County,Nichols - 1,189,350,0,539,204,316,4,,
NY,2024,Tioga County,Nichols - 2,167,436,2,605,178,406,2,,
NY,2024,Tioga County,Owego - 1,400,343,5,748,397,336,4,,
NY,2024,Tioga County,Owego - 11,132,282,1,415,127,277,2,,
NY,2024,Tioga County,Owego - 12,270,464,1,735,285,436,3,,
NY,2024,Tioga County,Owego - 13,240,377,4,621,240,362,5,,
NY,2024,Tioga County,Owego - 14,228,294,1,523,228,281,1,,
NY,2024,Tioga County,Owego - 15,408,446,3,857,430,420,0,,
NY,2024,Tioga County,Owego - 17,476,425,4,905,485,410,1,,
NY,2024,Tioga County,Owego - 19,266,391,4,661,279,367,3,,
NY,2024,Tioga County,Owego - 2,512,592,5,1109,521,568,2,,
NY,2024,Tioga County,Owego - 3,175,293,0,468,175,286,1,,
NY,2024,Tioga County,Owego - 4,350,512,2,864,350,499,4,,
NY,2024,Tioga County,Owego - 5,322,430,1,753,311,428,0,,
NY,2024,Tioga County,Owego - 6,349,382,2,733,360,351,2,,
NY,2024,Tioga County,Owego - 7,344,291,4,639,335,266,3,,
NY,2024,Tioga County,Owego - 8,211,259,3,473,218,241,4,,
NY,2024,Tioga County,Richford - 1,211,338,1,550,226,311,2,,
NY,2024,Tioga County,Spencer - 1,442,591,8,1041,451,569,4,,
NY,2024,Tioga County,Spencer - 2,150,335,2,487,159,303,2,,
NY,2024,Tioga County,Tioga - 1,425,760,7,1192,446,692,5,,
NY,2024,Tioga County,Tioga - 2,224,667,3,894,245,620,3,,
NY,2024,Tompkins County,Caroline 1,221,200,5,426,226,182,2,,
NY,2024,Tompkins County,Caroline 2,600,244,16,860,608,227,10,,
NY,2024,Tompkins County,Caroline 3,559,203,8,770,563,186,3,,
NY,2024,Tompkins County,City of Ithaca 1-1,787,104,22,913,780,98,8,,
NY,2024,Tompkins County,City of Ithaca 1-2,591,98,10,699,583,80,7,,
NY,2024,Tompkins County,City of Ithaca 1-3,589,47,14,650,582,42,4,,
NY,2024,Tompkins County,City of Ithaca 1-4,444,58,25,527,444,48,16,,
NY,2024,Tompkins County,City of Ithaca 2-1,1258,60,31,1349,1272,50,8,,
NY,2024,Tompkins County,City of Ithaca 2-2,716,68,27,811,707,70,7,,
NY,2024,Tompkins County,City of Ithaca 2-3,670,58,37,765,682,49,12,,
NY,2024,Tompkins County,City of Ithaca 3-1,691,61,26,778,695,63,10,,
NY,2024,Tompkins County,City of Ithaca 3-2,1079,79,40,1198,1074,87,13,,
NY,2024,Tompkins County,City of Ithaca 4-1,695,105,17,817,670,99,4,,
NY,2024,Tompkins County,City of Ithaca 4-2,48,7,4,59,47,6,0,,
NY,2024,Tompkins County,City of Ithaca 5-1,911,106,37,1054,899,95,7,,
NY,2024,Tompkins County,City of Ithaca 5-2,394,43,7,444,370,42,2,,
NY,2024,Tompkins County,Danby 1,741,214,18,973,745,202,8,,
NY,2024,Tompkins County,Danby 2,131,102,6,239,133,94,0,,
NY,2024,Tompkins County,Danby 3,731,236,20,987,731,232,7,,
NY,2024,Tompkins County,Dryden 1,479,320,8,807,474,303,6,,
NY,2024,Tompkins County,Dryden 2,616,302,16,934,603,301,9,,
NY,2024,Tompkins County,Dryden 3,129,141,2,272,131,125,1,,
NY,2024,Tompkins County,Dryden 4,1139,211,39,1389,1151,204,11,,
NY,2024,Tompkins County,Dryden 5,513,262,16,791,512,247,8,,
NY,2024,Tompkins County,Dryden 6,635,355,18,1008,640,338,4,,
NY,2024,Tompkins County,Dryden 7,290,275,6,571,293,257,3,,
NY,2024,Tompkins County,Dryden 8,719,111,17,847,713,115,6,,
NY,2024,Tompkins County,Dryden 9,476,314,14,804,463,317,6,,
NY,2024,Tompkins County,Enfield 1,286,276,9,571,298,242,2,,
NY,2024,Tompkins County,Enfield 2,408,212,8,628,395,201,5,,
NY,2024,Tompkins County,Enfield 3,356,256,3,615,359,227,3,,
NY,2024,Tompkins County,Groton 1,397,603,10,1010,411,542,13,,
NY,2024,Tompkins County,Groton 2,539,459,20,1018,547,421,12,,
NY,2024,Tompkins County,Groton 3,335,457,9,801,324,447,1,,
NY,2024,Tompkins County,Lansing 1,623,313,13,949,622,287,2,,
NY,2024,Tompkins County,Lansing 2,323,261,8,592,320,250,2,,
NY,2024,Tompkins County,Lansing 3,729,336,35,1100,720,337,5,,
NY,2024,Tompkins County,Lansing 4,392,321,8,721,393,305,4,,
NY,2024,Tompkins County,Lansing 5,859,223,28,1110,840,237,5,,
NY,2024,Tompkins County,Lansing 6,525,86,13,624,514,87,6,,
NY,2024,Tompkins County,Lansing 7,812,177,22,1011,811,178,5,,
NY,2024,Tompkins County,Lansing 8,122,126,1,249,128,112,1,,
NY,2024,Tompkins County,Newfield 1,462,360,8,830,466,332,5,,
NY,2024,Tompkins County,Newfield 2,407,417,5,829,413,379,4,,
NY,2024,Tompkins County,Newfield 3,457,335,14,806,455,295,11,,
NY,2024,Tompkins County,Town of Ithaca 1,507,130,15,652,498,132,5,,
NY,2024,Tompkins County,Town of Ithaca 10,624,104,11,739,606,95,10,,
NY,2024,Tompkins County,Town of Ithaca 11,755,106,14,875,738,111,10,,
NY,2024,Tompkins County,Town of Ithaca 12,319,57,4,380,305,54,5,,
NY,2024,Tompkins County,Town of Ithaca 13,127,15,0,142,126,14,0,,
NY,2024,Tompkins County,Town of Ithaca 2,376,83,13,472,381,76,4,,
NY,2024,Tompkins County,Town of Ithaca 3,774,102,13,889,757,100,8,,
NY,2024,Tompkins County,Town of Ithaca 4,773,112,15,900,767,106,3,,
NY,2024,Tompkins County,Town of Ithaca 5,613,80,21,714,617,81,6,,
NY,2024,Tompkins County,Town of Ithaca 6,728,89,24,841,730,96,10,,
